"Indicator Name","Cancer Type","Year","Country Name","Region","Gender","Area","Numeric","Lower Confidence Limit","Upper Confidence Limit","Comment",
"Diabetes, adults aged 18+","","2022","Honduras","Region of the Americas","Females","","13.937841415","4.122872353","29.533704758","",
"Diabetes, adults aged 18+","","2022","Hungary","European Region","Total","","11.238726616","5.408447742","19.547557831","",
"Diabetes, adults aged 18+","","2022","Hungary","European Region","Males","","13.126691818","4.667935848","26.879396439","",
"Diabetes, adults aged 18+","","2022","Hungary","European Region","Females","","9.420378685","2.825759649","21.387168884","",
"Diabetes, adults aged 18+","","2022","Iceland","European Region","Total","","5.387655735","2.242275","10.330038071","",
"Diabetes, adults aged 18+","","2022","Iceland","European Region","Males","","6.591727734","1.957358241","14.631763458","",
"Diabetes, adults aged 18+","","2022","Iceland","European Region","Females","","4.167178154","0.993278623","10.683636665","",
"Diabetes, adults aged 18+","","2022","India","South-East Asia Region","Total","","22.562810898","18.76156044","26.543226242","",
"Diabetes, adults aged 18+","","2022","India","South-East Asia Region","Males","","21.389545441","16.351615906","27.143705368","",
"Diabetes, adults aged 18+","","2022","India","South-East Asia Region","Females","","23.745983124","17.997083664","29.888725281","",
"Diabetes, adults aged 18+","","2022","Indonesia","South-East Asia Region","Total","","12.783585548","8.554552078","17.886295319","",
"Diabetes, adults aged 18+","","2022","Indonesia","South-East Asia Region","Males","","10.851894379","5.883111477","17.610631943","",
"Diabetes, adults aged 18+","","2022","Indonesia","South-East Asia Region","Females","","14.531889915","8.360342979","22.732816696","",
"Diabetes, adults aged 18+","","2022","Iran (Islamic Republic of)","Eastern Mediterranean Region","Total","","14.709313393","12.566431999","17.097208023","",
"Diabetes, adults aged 18+","","2022","Iran (Islamic Republic of)","Eastern Mediterranean Region","Males","","14.197068214","11.228137016","17.541820526","",
"Diabetes, adults aged 18+","","2022","Iran (Islamic Republic of)","Eastern Mediterranean Region","Females","","15.209288597","12.282250404","18.584114075","",
"Diabetes, adults aged 18+","","2022","Iraq","Eastern Mediterranean Region","Total","","25.467126846","17.790592194","34.439529419","",
"Diabetes, adults aged 18+","","2022","Iraq","Eastern Mediterranean Region","Males","","25.9680233","15.274161339","39.609230042","",
"Diabetes, adults aged 18+","","2022","Iraq","Eastern Mediterranean Region","Females","","24.777179718","14.604577065","38.06362915","",
"Diabetes, adults aged 18+","","2022","Ireland","European Region","Total","","7.823700428","3.55334568","14.494954109","",
"Diabetes, adults aged 18+","","2022","Ireland","European Region","Males","","8.455360413","2.837654114","18.089273453","",
"Diabetes, adults aged 18+","","2022","Ireland","European Region","Females","","7.212092876","1.9361341","16.637195587","",
"Diabetes, adults aged 18+","","2022","Israel","European Region","Total","","7.938746929","3.697976589","14.081523895","",
"Diabetes, adults aged 18+","","2022","Israel","European Region","Males","","9.250416756","3.154923439","18.554487228","",
"Diabetes, adults aged 18+","","2022","Israel","European Region","Females","","6.751187325","1.805912495","15.409988403","",
"Diabetes, adults aged 18+","","2022","Italy","European Region","Total","","7.196836948","4.937971592","9.881181717","",
"Diabetes, adults aged 18+","","2022","Italy","European Region","Males","","9.450683594","5.651430607","14.092167854","",
"Diabetes, adults aged 18+","","2022","Italy","European Region","Females","","5.080590248","2.739212036","8.36345768","",
"Diabetes, adults aged 18+","","2022","Jamaica","Region of the Americas","Total","","24.50015831","17.661449432","32.124317169","",
"Diabetes, adults aged 18+","","2022","Jamaica","Region of the Americas","Males","","20.162176132","11.978164673","30.677124023","",
"Diabetes, adults aged 18+","","2022","Jamaica","Region of the Americas","Females","","28.356748581","18.432024002","39.971920013","",
"Diabetes, adults aged 18+","","2022","Japan","Western Pacific Region","Total","","6.388852119","4.98797369","8.021960258","",
"Diabetes, adults aged 18+","","2022","Japan","Western Pacific Region","Males","","8.523000717","6.179280758","11.371819496","",
"Diabetes, adults aged 18+","","2022","Japan","Western Pacific Region","Females","","4.310128689","2.842463255","6.168050766","",
"Diabetes, adults aged 18+","","2022","Jordan","Eastern Mediterranean Region","Total","","18.409971237","14.417243004","22.725133896","",
"Diabetes, adults aged 18+","","2022","Jordan","Eastern Mediterranean Region","Males","","19.661294937","13.77888298","26.43626976","",
"Diabetes, adults aged 18+","","2022","Jordan","Eastern Mediterranean Region","Females","","16.912021637","11.685870171","22.629091263","",
"Diabetes, adults aged 18+","","2022","Kazakhstan","European Region","Total","","10.197566032","8.153712273","12.4510355","",
"Diabetes, adults aged 18+","","2022","Kazakhstan","European Region","Males","","10.631052971","7.645312786","13.922264099","",
"Diabetes, adults aged 18+","","2022","Kazakhstan","European Region","Females","","9.672659874","7.02624464","12.768125534","",
"Diabetes, adults aged 18+","","2022","Kenya","African Region","Total","","5.596849918","2.704085588","9.970996857","",
"Diabetes, adults aged 18+","","2022","Kenya","African Region","Males","","4.469956398","1.471956372","9.562271118","",
"Diabetes, adults aged 18+","","2022","Kenya","African Region","Females","","6.68641758","2.34214282","13.772625923","",
"Diabetes, adults aged 18+","","2022","Kiribati","Western Pacific Region","Total","","19.619060516","12.749756813","27.355352402","",
"Diabetes, adults aged 18+","","2022","Kiribati","Western Pacific Region","Males","","16.209693909","8.508482933","26.486026764","",
"Diabetes, adults aged 18+","","2022","Kiribati","Western Pacific Region","Females","","22.534891129","12.215094566","34.84552002","",
"Diabetes, adults aged 18+","","2022","Kuwait","Eastern Mediterranean Region","Total","","26.765584946","19.322237015","34.831745148","",
"Diabetes, adults aged 18+","","2022","Kuwait","Eastern Mediterranean Region","Males","","28.054815292","17.816188812","39.808475494","",
"Diabetes, adults aged 18+","","2022","Kuwait","Eastern Mediterranean Region","Females","","24.133907318","14.912875175","35.251365662","",
"Diabetes, adults aged 18+","","2022","Kyrgyzstan","European Region","Total","","11.999634743","6.272933006","19.691860199","",
"Diabetes, adults aged 18+","","2022","Kyrgyzstan","European Region","Males","","10.900248528","4.205198765","21.293020248","",
"Diabetes, adults aged 18+","","2022","Kyrgyzstan","European Region","Females","","12.810156822","4.933671951","24.436927795","",
"Diabetes, adults aged 18+","","2022","Lao People's Democratic Republic","Western Pacific Region","Total","","11.496267319","6.192007065","18.621112823","",
"Diabetes, adults aged 18+","","2022","Lao People's Democratic Republic","Western Pacific Region","Males","","9.444550514","3.469845772","18.546867371","",
"Diabetes, adults aged 18+","","2022","Lao People's Democratic Republic","Western Pacific Region","Females","","13.387708664","5.664599895","24.460319519","",
"Diabetes, adults aged 18+","","2022","Latvia","European Region","Total","","9.300574303","4.217749596","16.589754105","",
"Diabetes, adults aged 18+","","2022","Latvia","European Region","Males","","9.859951019","3.004762173","21.326564789","",
"Diabetes, adults aged 18+","","2022","Latvia","European Region","Females","","8.691707611","2.406204939","18.871429443","",
"Diabetes, adults aged 18+","","2022","Lebanon","Eastern Mediterranean Region","Total","","19.398859024","15.891326904","23.197425842","",
"Diabetes, adults aged 18+","","2022","Lebanon","Eastern Mediterranean Region","Males","","21.450910568","16.220802307","27.188549042","",
"Diabetes, adults aged 18+","","2022","Lebanon","Eastern Mediterranean Region","Females","","17.560165405","13.089645386","22.532489777","",
"Diabetes, adults aged 18+","","2022","Lesotho","African Region","Total","","7.75719738","3.432408333","14.265559196","",
"Diabetes, adults aged 18+","","2022","Lesotho","African Region","Males","","5.875104904","1.744304419","13.516679764","",
"Diabetes, adults aged 18+","","2022","Lesotho","African Region","Females","","9.312047005","2.786169529","20.438245773","",
"Diabetes, adults aged 18+","","2022","Liberia","African Region","Total","","9.379995346","6.608364105","12.628185272","",
"Diabetes, adults aged 18+","","2022","Liberia","African Region","Males","","8.531606674","5.016935825","12.949331284","",
"Diabetes, adults aged 18+","","2022","Liberia","African Region","Females","","10.196037292","6.220114708","15.291708946","",
"Diabetes, adults aged 18+","","2022","Libya","Eastern Mediterranean Region","Total","","27.999454498","23.385641098","32.806331635","",
"Diabetes, adults aged 18+","","2022","Libya","Eastern Mediterranean Region","Males","","27.551477432","21.00617981","34.749343872","",
"Diabetes, adults aged 18+","","2022","Libya","Eastern Mediterranean Region","Females","","28.28792572","21.761909485","35.14963913","",
"Diabetes, adults aged 18+","","2022","Lithuania","European Region","Total","","11.237950325","4.899969578","20.530471802","",
"Diabetes, adults aged 18+","","2022","Lithuania","European Region","Males","","11.261608124","3.214873075","24.751354218","",
"Diabetes, adults aged 18+","","2022","Lithuania","European Region","Females","","11.024518013","3.11937499","24.719148636","",
"Diabetes, adults aged 18+","","2022","Luxembourg","European Region","Total","","5.910457134","3.339015245","9.468081474","",
"Diabetes, adults aged 18+","","2022","Luxembourg","European Region","Males","","7.269663334","3.412129641","12.947969437","",
"Diabetes, adults aged 18+","","2022","Luxembourg","European Region","Females","","4.577941895","1.65768528","9.319968224","",
"Diabetes, adults aged 18+","","2022","Madagascar","African Region","Total","","8.705108643","3.283842325","16.880884171","",
"Diabetes, adults aged 18+","","2022","Madagascar","African Region","Males","","7.820400715","1.815987587","19.152482986","",
"Diabetes, adults aged 18+","","2022","Madagascar","African Region","Females","","9.572072029","2.181536436","22.971925735","",
"Diabetes, adults aged 18+","","2022","Malawi","African Region","Total","","5.250752926","2.83315897","8.515888214","",
"Diabetes, adults aged 18+","","2022","Malawi","African Region","Males","","4.508271694","1.783752203","8.71608448","",
"Diabetes, adults aged 18+","","2022","Malawi","African Region","Females","","5.904938221","2.411273718","11.383188248","",
"Diabetes, adults aged 18+","","2022","Malaysia","Western Pacific Region","Total","","26.669082642","20.817699432","32.792518616","",
"Diabetes, adults aged 18+","","2022","Malaysia","Western Pacific Region","Males","","25.958204269","18.359828949","34.521709442","",
"Diabetes, adults aged 18+","","2022","Malaysia","Western Pacific Region","Females","","27.452346802","19.251504898","36.771335602","",
"Diabetes, adults aged 18+","","2022","Maldives","South-East Asia Region","Total","","14.723216057","11.207679749","18.936927795","",
"Diabetes, adults aged 18+","","2022","Maldives","South-East Asia Region","Males","","12.323785782","7.741864204","17.927509308","",
"Diabetes, adults aged 18+","","2022","Maldives","South-East Asia Region","Females","","18.290189743","12.697878838","24.552434921","",
"Diabetes, adults aged 18+","","2022","Mali","African Region","Total","","8.434592247","3.811556816","15.62785244","",
"Diabetes, adults aged 18+","","2022","Mali","African Region","Males","","7.503371716","2.161015987","16.590192795","",
"Diabetes, adults aged 18+","","2022","Mali","African Region","Females","","9.362793922","2.785333633","20.404918671","",
"Diabetes, adults aged 18+","","2022","Malta","European Region","Total","","9.592998505","5.866693497","14.630119324","",
"Diabetes, adults aged 18+","","2022","Malta","European Region","Males","","12.305265427","6.396391392","19.907560349","",
"Diabetes, adults aged 18+","","2022","Malta","European Region","Females","","6.913679123","2.776940584","13.75731945","",
